time,flux
0.0,1.0009261775475315
0.02004008016032064,1.001972332826573
0.04008016032064128,0.9987270155010793
0.06012024048096192,1.0007507215935791
0.08016032064128256,0.9995985351251554
0.1002004008016032,0.9998224903132894
0.12024048096192384,0.9997764329631561
0.1402805611222445,0.9995625858788829
0.16032064128256512,1.0005311577824902
0.18036072144288576,0.999705833160339
0.2004008016032064,1.0008592602899393
0.22044088176352705,1.0005882524840124
0.24048096192384769,1.0004466997389216
0.2605210420841683,0.9998225245247786
0.280561122244489,1.0001948643766083
0.3006012024048096,1.00156551694597
0.32064128256513025,1.001346322901614
0.3406813627254509,0.9998997806514691
0.3607214428857715,1.0010051220531615
0.3807615230460922,1.0016820416470233
0.4008016032064128,0.9992824264194226
0.42084168336673344,1.0015125975589456
0.4408817635270541,1.0003201787950553
0.4609218436873747,1.0015630721811295
0.48096192384769537,1.0002349527656986
0.501002004008016,0.9991951129447388
0.5210420841683366,0.9993702733787434
0.5410821643286573,1.0010397678174865
0.561122244488978,1.0012413430107308
0.5811623246492986,1.0000633519768904
0.6012024048096192,1.0015884748911992
0.6212424849699398,0.9992668124134343
0.6412825651302605,1.000837024322127
0.6613226452905812,0.9996632811319894
0.6813627254509018,1.0001901901440355
0.7014028056112224,1.0008538174223576
0.721442885771543,0.9999072025542274
0.7414829659318637,1.0003412159642548
0.7615230460921844,1.0016873441302805
0.781563126252505,1.0000567406857312
0.8016032064128256,1.0014193952138846
0.8216432865731462,0.9994017539451505
0.8416833667334669,1.001006916830548
0.8617234468937875,1.001862442628504
0.8817635270541082,0.9978913232037289
0.9018036072144289,0.9995067279314847
0.9218436873747494,1.0008201477293504
0.9418837675350701,0.9999785194754861
0.9619238476953907,1.000490480566814
0.9819639278557114,0.9994526464902439
1.002004008016032,1.0000802940522027
1.0220440881763526,0.9997751245631502
1.0420841683366733,1.0010359555830008
1.062124248496994,1.0000604884329325
1.0821643286573146,1.000082332752266
1.1022044088176353,0.9992725270988615
1.122244488977956,0.9991377223240653
1.1422845691382766,0.9991351794309814
1.1623246492985972,0.999906311616013
1.1823647294589177,0.9990369310417921
1.2024048096192383,0.9996958943686088
1.222444889779559,1.0014320774746213
1.2424849699398797,1.0001809076297208
1.2625250501002003,0.9989396005409451
1.282565130260521,1.0004255890123959
1.3026052104208417,0.9987781240484213
1.3226452905811623,0.9971131237977529
1.342685370741483,0.9981115740029773
1.3627254509018036,0.9972207686067779
1.3827655310621243,0.99871554683241
1.4028056112224447,0.9990646751379678
1.4228456913827654,1.0007056695984853
1.442885771543086,0.9993429817297971
1.4629258517034067,0.9987876746552937
1.4829659318637274,0.9998308371191299
1.503006012024048,0.9967889092820679
1.5230460921843687,0.999238234397198
1.5430861723446894,0.999780012271785
1.56312625250501,0.9975410141983764
1.5831663326653307,1.0001776925609493
1.6032064128256511,0.999390600893376
1.6232464929859718,0.998658738454356
1.6432865731462925,0.9997323991683081
1.6633266533066131,1.0013994687443795
1.6833667334669338,0.9993432528346197
1.7034068136272544,0.9994455406995149
1.723446893787575,0.998777072711999
1.7434869739478958,0.9984287237879447
1.7635270541082164,1.0001538662660305
1.783567134268537,0.9985149106931874
1.8036072144288577,0.9994916470722884
1.8236472945891782,0.9989902578903083
1.8436873747494988,0.9999847713531287
1.8637274549098195,0.9998453710152493
1.8837675350701402,1.0004792315353908
1.9038076152304608,0.9987209340342285
1.9238476953907815,0.9985525471755496
1.9438877755511021,0.9972476374328186
1.9639278557114228,0.9971300253031058
1.9839679358717435,0.9974772750987231
2.004008016032064,0.9977792028862236
2.024048096192385,0.9964809838827737
